"","baseMean","log2FoldChange","lfcSE","pvalue","padj","1_C1P_S1","10_S2_Diff_S10","11_F8P_Diff_S11","12_S3_Diff_S12","2_S1_S2","3_F6_S3","4_S2_S4","5_F8P_S5","6_S3_S6","7_C1P_Diff_S7","8_S1_Diff_S8","9_F6_Diff_S9"
"Serinc5",13831.6711234372,0.551548253261708,0.271929552771264,0.00332391689311677,0.0220149126126865,7056,16852,22710,28411,8958,6915,10228,13955,8468,13432,20747,13135
"Thbs4",280.485698713918,0.774102230966247,0.173893315676581,1.86301421022252e-07,6.73288063831652e-06,157,285,383,444,171,219,199,261,149,452,361,405
"Gm9776",716.005360030497,0.788459648825717,0.185457800414814,4.56270723575304e-07,1.43441391344086e-05,463,585,1078,1151,475,477,588,735,484,1065,679,1120
"Otp",2599.01523121692,1.10401143892694,0.117043121887273,1.72127230314723e-22,6.11751846181261e-20,1298,3273,3510,5026,1361,1471,1552,1933,1342,3960,4061,3559
"Pde8b",82.5097046961607,2.74683904148173,0.309530784068163,1.88510480199207e-21,5.89981531238383e-19,24,122,131,199,6,16,14,18,6,182,164,172
"Zbed3",8872.31518070344,0.361862457551957,0.120088201505802,0.000781312171811374,0.0072332604550608,6643,8619,8190,13318,7718,7454,8104,7889,6834,13047,10310,11048
"Aggf1",12921.6372092822,-0.292218037955282,0.107358010599002,0.0030156585664906,0.0204182578239397,11918,9279,11693,15173,13895,12792,15203,18568,12177,13035,11827,11802
"F2r",36258.0710924138,-0.412416222257607,0.201702399463073,0.00779173878594732,0.0421529851915711,47301,16496,38941,28248,22364,59685,33299,67100,27269,37904,15020,48138
"F2rl2",21284.3772552726,-0.308380825239559,0.114908225886435,0.00306237618947971,0.0206744901214424,20247,15694,18057,26757,25623,17802,26626,27430,23030,20025,20385,16477
"Gm32702",626.680240195177,0.602385656664337,0.294726458232755,0.00245143832729304,0.0174133503675501,465,576,1266,804,419,370,480,736,365,685,521,988
"Hmgcr",28139.1340606945,-0.45176036797226,0.112542206559837,9.46717874808707e-06,0.000196941737270474,30371,19041,19458,31873,30532,28706,36941,36865,30835,30021,22185,24402
"Gm33447",17.4576248911242,0.965843539169396,0.804102417862328,0.00205673653993215,0.0152989388101587,2,19,48,24,15,0,6,18,6,51,8,24
"Lncenc1",112.339908185999,2.03227299313082,0.330669856878991,6.32647466803277e-12,5.81841435587628e-10,45,109,243,191,33,34,58,55,67,179,135,250
"Utp15",16813.6232752427,-0.290660561494194,0.111166842360444,0.00415517211325507,0.0260867676774987,16421,12603,15532,21030,17147,16262,18467,23974,15211,18962,16114,13648
"Fcho2",8531.34615877734,-0.492700822625401,0.267708549001997,0.00723336527790711,0.0398519276175602,8563,5063,7871,8126,11056,8554,11408,15236,9874,4184,5026,7597
"Tnpo1",65353.4745533348,-0.601282470541254,0.19777717612427,0.000127358240959159,0.00172746852960646,73448,37424,53572,57669,83770,75467,86977,99714,72306,42778,39785,61176
"Ptcd2",8271.41599021457,-0.386319186279209,0.111689532391282,0.000140958065462251,0.00185779363587552,7937,5633,6453,9786,9677,8540,10205,10706,8418,9339,7841,6076
"Map1b",290030.219064085,-0.971273941093787,0.206722795505845,5.17469017964487e-08,2.13598579482231e-06,400799,148368,164363,241161,415973,299552,442182,402156,387680,171403,148343,228838
"Gm26559",931.100455857861,0.438285288050904,0.222079598127348,0.00764800134381736,0.0415899741126832,507,869,1372,1428,843,602,786,1114,596,1081,1216,1075
"Cartpt",3147.02243806594,-0.793693894553334,0.294718115928367,0.000181089795353418,0.00225759329296422,3044,2179,2100,2884,5023,2421,5325,4571,4768,1175,1980,1807
"Bdp1",44213.8674620973,-0.945858069332398,0.300285947637906,2.96936273547762e-05,0.000516289943617167,48116,24311,28291,35337,73863,37918,75193,67576,65706,14890,24514,27762
"Naip2",4510.35902295684,0.614979142044013,0.168025667709439,1.18440727889851e-05,0.00023887089630544,2532,4627,5745,8173,3727,2892,3751,3964,3207,4958,6564,5482
"Gm41042",18.7397656350069,1.93205824474002,0.668194892843026,9.53305798534516e-06,0.000197919497915547,4,20,41,34,6,4,5,10,9,25,16,60
"5930438M14Rik",7.71601062688401,1.16614946500197,1.04562637473782,0.000581301731318927,0.00573075505595984,0,10,16,10,4,0,4,4,2,12,2,32
"Gm5454",1871.2090045397,-0.7050032411843,0.140579195113495,1.39585144577116e-08,6.58174615971617e-07,2000,1048,1389,1653,2384,2373,2397,2855,1973,1499,1312,1652
"Srek1",10606.3661026979,-0.940299903957777,0.349830583373698,0.000132499567720392,0.00177987407785324,15185,4744,8280,6355,13889,10947,13537,23377,12903,4054,4224,9287
"Erbin",30449.9253656132,-0.661028694529542,0.346420472447256,0.00263239546768881,0.0183689519340987,39313,15281,21454,19371,43089,38167,44950,44966,37825,10326,13519,31866
"Sgtb",4360.16364636428,0.694146448316722,0.11904954743076,1.46068541566964e-10,1.0418065469788e-08,3137,4331,4787,7567,2968,2950,3580,3675,2997,6897,5167,6089
"Trappc13",12163.1388902772,-0.347701086841786,0.13229502034999,0.00277729611937588,0.0191632518352066,12733,8765,11829,14179,12533,12264,14237,17463,11721,11498,9920,10477
"Shld3",2877.26945328128,-0.322255969709393,0.119614420171697,0.00272209632318085,0.0188817855774989,2966,1995,2646,3286,2812,2754,3580,4165,2808,2930,2527,2545
"Ppwd1",3271.89170862758,-0.475945660376417,0.240507387779087,0.00588602335484522,0.0341516391056307,4174,1758,2901,2759,3865,3234,4213,5418,3622,1891,1962,3495
"Ipo11",18763.7350431312,-0.301797579622127,0.10166417174532,0.00133505934064733,0.0110085958765371,18482,14117,15232,24596,21083,17703,22450,22587,18950,20906,17816,14416
"Ipo11-lrrc70",6504.99646640792,-0.277195515248274,0.0962813168237902,0.0020353736096684,0.0151699513638644,6162,4932,5362,8745,7215,6324,7756,7671,6596,7082,6083,5231
"Kif2a",15211.192535354,-0.488568303281811,0.151987724540678,0.000152228299560238,0.00196920124212131,17063,10862,12742,17116,17900,14939,18938,21048,16509,12266,11177,12816
"1700006H21Rik",25.5273015358719,0.651165174838117,0.525904998823963,0.00969703718410895,0.0496792506019009,15,26,54,33,21,17,6,19,1,56,28,43
"Gm32881",65.3254970493084,0.887358965978247,0.481379373537376,0.00138684522257405,0.0113242825047334,46,75,93,121,52,22,37,46,10,95,80,140
"Rab3c",22970.4262193208,-0.787789823979715,0.311391670933187,0.000304952523072289,0.00343239369635149,40069,12317,10980,17600,26744,30127,32338,23957,27083,17497,10775,22933
"Gpbp1",20537.4246965991,-0.62784718994752,0.314397881020243,0.00244505838710623,0.0173798065488917,24479,10668,17304,14776,27353,22920,29900,34273,24916,7759,11044,19095
"Mier3",7370.28536105177,-0.372032103807502,0.178905905669071,0.00958342197543842,0.0493064409079588,7356,4852,6784,7499,8363,8022,9057,11274,7806,5548,4908,7470
"Ankrd55",182.882209583787,2.28053994706479,0.428303440460085,4.23091458631188e-10,2.84352717821711e-08,100,188,308,319,18,58,39,29,30,714,215,353
"Gm41067",151.76186613682,0.608712083818473,0.328012701029366,0.00375827038117519,0.0242036767883484,146,91,291,179,52,118,82,171,53,180,118,401
"Plpp1",9755.05099146327,0.552945111661807,0.210427748863992,0.000643078834548315,0.00620941076670326,7513,10387,7747,17075,6508,7124,7362,6995,6215,18261,12607,13806
"Dhx29",12773.4861356336,-0.32876413055418,0.0846641214985368,4.0630889158642e-05,0.000668226756680443,13287,8837,11011,15607,13287,13488,14668,17055,11732,14130,10721,11896
"Ccno",575.49704783381,1.09078270649082,0.313763301465218,8.42747279534385e-06,0.000177603695523181,349,700,438,1028,354,321,361,314,240,1522,828,827
"Cdc20b",16.7327040972402,1.15263314193686,0.759649652710972,0.000905412776866794,0.00814133812955394,4,26,12,22,4,8,6,4,8,23,30,59
"Cspg4b",380.59222083906,0.767218082151025,0.208123942038635,5.43743299558744e-06,0.000123008624356175,293,380,578,624,162,263,166,401,160,562,419,736
"4921509O07Rik",13.5702789211061,1.39599571717842,0.787826558305434,0.000301778058072648,0.00341131218314035,6,8,23,15,0,4,2,6,9,46,15,40
"Snx18",23789.1586069224,0.471388240708399,0.097090868849428,1.64179108011066e-07,6.00815308182208e-06,17581,24818,26953,41021,16404,16761,18537,24835,14793,35698,29931,28004
"Isl1",3786.0733769434,-1.00638600476257,0.157170540383753,3.78491720867322e-12,3.59121850446465e-10,6080,1890,2739,3190,2868,5816,3898,6785,3516,3887,2024,3154
"Paip1",19372.4697474704,-0.367440640739265,0.133425682139638,0.00167761629081246,0.0130870297626661,20912,13828,16083,22325,20979,20535,23109,24884,19633,16992,15442,19500
"Hmgcs1",11879.3668814203,-1.25496583932228,0.203000543442658,2.35572056779044e-11,1.96020256293642e-09,16307,5344,7520,7705,15463,14868,18766,20726,15593,6081,4890,8002
"Gm41077",235.224974448985,-1.07545068540159,0.310449281984402,8.88530971856829e-06,0.000186502562050709,329,123,143,151,408,279,284,334,325,97,123,171
"Top2b",23842.2015194711,-0.652946060700879,0.351970361947532,0.00309111642975015,0.0208273126915427,31054,11385,20489,14621,30527,31452,32531,40812,27093,7865,10941,24375
"Thoc7",9171.18196064149,-0.322513296264769,0.113425406252234,0.00173873111891477,0.0134586389193517,9819,5928,8150,10563,10297,8698,11345,12365,9118,8681,7682,8690
"Acox2",59.3753203520308,1.27665136402765,0.801259503630882,0.000535572995497707,0.00536300491286504,8,38,77,48,2,62,6,8,2,106,32,359
"Pdhb",26498.4243035922,0.27667154890756,0.110146202624214,0.00600089257005716,0.0345979423430103,22139,23730,26542,40742,21222,21846,24044,26244,18644,41920,33049,27743
"Gm3558",233.095375318956,0.604351638942013,0.257444332818476,0.00108025244783486,0.00934095405305123,209,198,294,361,170,177,171,171,136,317,217,457
"Gm41090",115.25622730493,1.86658232880463,0.481416060863903,6.46791143487973e-07,1.9402808995421e-05,77,156,112,191,27,19,32,31,19,319,183,300
"Gm33198",465.623261473624,2.16683874127445,0.412946900133237,8.1132296478642e-10,5.17101253757035e-08,252,603,526,929,127,57,135,126,81,1152,837,1117
"Gm46468",1196.57202148499,2.15743879130461,0.381237115102336,8.72780282836731e-11,6.53618919671551e-09,636,1633,1369,2456,269,181,280,271,226,2830,2499,2577
"Gm52090",214.819031389058,1.97600243496673,0.393321603288617,3.89771696448439e-09,2.11191801106649e-07,127,269,233,429,61,39,51,72,31,564,359,516
"Gm10410",11.664381058653,0.724430937579771,0.671498825355531,0.00694927071646165,0.0386933769658748,8,15,9,35,2,2,4,2,4,17,19,32
"Gm52089",676.153801742194,2.24968540739323,0.426466382114557,5.86349991717926e-10,3.79480647417691e-08,358,881,883,1438,79,66,107,183,109,1746,1270,1547
"Gm3239",61.7499430751353,0.802666347225403,0.438417220821493,0.00187370653073979,0.0142302615874982,46,39,73,70,34,41,60,48,34,84,41,196
"LOC118568103",880.518663879593,2.30033956440138,0.359729572493052,7.50021461532883e-13,7.82447762531493e-11,444,1094,1151,1972,133,122,149,239,145,2296,1676,1901
"Gm10408",198.327144637945,0.805791845347427,0.390146658350361,0.00105661600116626,0.0091869429200014,182,202,196,343,72,126,148,98,90,413,179,439
"Gm10409",372.93917307969,0.534036433991376,0.23643277633906,0.00204672033379251,0.0152406529400906,325,321,395,499,230,286,259,320,226,516,462,766
"Gm46491",356.921937283729,2.1739376856877,0.465151149472696,1.31928320352857e-08,6.25883472732817e-07,170,589,398,819,70,23,67,84,48,798,770,699
"D830030K20Rik",1115.7488849387,0.779523856996172,0.29135651972975,0.00019932130119916,0.00244562221465488,1027,1006,1262,1717,510,838,672,746,583,1930,988,2610
"Gm41101",219.531712498096,2.03158253257884,0.412773100839643,5.6627734648927e-09,2.96116450836247e-07,121,282,229,451,64,36,67,69,28,569,372,525
"Mrps16",2621.89243276883,0.363846557502885,0.147701500235086,0.00391120087903971,0.0249358380153797,1966,2293,2822,3832,1986,2217,2365,2441,1960,4529,3426,2615
"1810062O18Rik",23.8006198788322,0.906418497178249,0.496961845769573,0.00136112471303582,0.0111803213652181,15,24,49,35,15,13,8,16,4,39,35,43
"Usp54",1961.12027356218,-0.359070725418815,0.15058217086551,0.00498178890940646,0.0300722146743647,2262,1295,1839,2120,2069,1721,2317,3090,1928,1877,1543,1772
"Synpo2l",79.9638553340791,1.50170606143533,0.241784703398285,1.60348934501655e-11,1.36681171039236e-09,44,65,136,106,36,43,37,56,42,194,98,149
"A430057M04Rik",101.109846622288,-1.0921421007179,0.37873294339121,5.74518070302642e-05,0.000885163072459669,142,48,54,79,99,163,115,184,132,42,46,101
"Zfp503",2839.08526767444,-0.568707249160904,0.13360697890362,1.29038295885214e-06,3.57941696204574e-05,3131,1824,2485,2877,2760,3339,3196,4939,2436,3191,2286,2196
"A330001L22Rik",168.539068324448,-0.566274710448745,0.262827394649508,0.002228809132951,0.0162277426072394,195,75,174,142,173,199,184,332,188,116,116,144
"Kcnma1",19.1917373399924,2.10949299522046,0.869676387129834,1.40754010708491e-05,0.00027635494855303,2,44,48,30,0,6,2,2,6,31,23,38
"Gm6158",2163.27420930466,-0.348981827519025,0.10839375807362,0.00043008179969512,0.00451822908707764,2380,1498,1772,2414,2472,2188,2500,2748,2248,2220,1710,2036
"Gm32123",152.279409116764,0.727452924908345,0.349657537030088,0.00131853126057141,0.0109109242316188,71,127,257,188,89,98,98,189,113,182,146,320
"Gm32379",169.06917645938,0.896010545921169,0.33301790565783,0.00014328332910099,0.00187615466510559,55,212,239,366,155,62,157,134,127,154,246,177
"Zmiz1os1",291.178103730709,1.16657503296503,0.35080987632638,1.32119412263223e-05,0.000262349617021545,95,329,433,510,144,212,167,207,116,329,386,685
"Anxa11",6808.30237883013,0.690568608249598,0.243695670372134,0.000163034701986123,0.00207066908900485,2182,10203,7252,17883,3977,2795,4155,4805,3421,6442,17077,4790
"Gm34223",47.7623122785988,-1.07337042471277,0.632575685562322,0.000996024724022111,0.00878497180289526,50,18,18,27,83,49,52,109,106,4,12,32
"Hesx1",71.2332264238084,2.02072603886672,0.392842887528922,1.92033192025734e-09,1.10804566113759e-07,25,94,169,127,29,14,14,41,15,121,114,126
"Arhgef3",10836.9066771277,0.99238994117659,0.169695569795088,1.13394719404071e-10,8.31389465448941e-09,4966,11380,11546,20206,7651,7473,8488,7738,6775,17103,14807,16980
"Gm52097",8.10417818333554,1.21649139115056,1.02763997169787,0.00053391935139462,0.00535682051645636,2,11,24,12,0,0,0,2,0,8,18,23
"Rft1",4840.51536909372,0.54139258699823,0.196398082286322,0.00046778621532525,0.00483440569204296,2434,4680,6379,8423,3725,3174,3920,5171,3031,6463,7535,5223
"Sema3g",1183.88595180146,0.719977600239291,0.131900574894273,1.16099717605959e-09,7.05650718399811e-08,661,1384,1075,2398,1032,671,1259,707,981,1470,1685,1271
"Phf7",2037.0724075196,0.453164653935156,0.230556261783837,0.00704480407115762,0.0390753528661869,830,1973,2574,3327,1736,1564,1756,2025,1427,2212,3244,2446
"Dnah1",2397.41616111093,0.599653474724535,0.251379387901881,0.000994757264666774,0.00877906779579023,1458,2144,2436,3573,1648,2378,1786,1619,1469,3593,3062,4489
"Oxnad1",6980.52179055567,0.604300618330915,0.24027738593485,0.000666953795153593,0.006379177723171,3138,7371,10418,13200,4805,4622,5291,6966,4189,7463,10641,8364
"Parg",12099.2977050348,-0.379325379447444,0.177001150790528,0.00784881376406601,0.0422654791522086,10869,8833,10057,13565,14664,12771,15746,16942,12661,8348,9775,11693
"Prrxl1",2320.18132600271,-1.08195348133472,0.259922520410999,6.11176936847029e-07,1.86005358327218e-05,1981,919,1648,1380,2303,4175,3205,5443,2478,1901,1029,1664
"3425401B19Rik",18.5638596841154,1.37157377910511,0.809065381601497,0.00035158560747451,0.00383180800578638,10,14,52,23,2,10,2,2,3,20,8,83
"Gprin2",50.0528667029152,0.825936462601626,0.656327506346084,0.00416580727775394,0.026137885340282,46,24,20,42,4,34,3,14,8,298,36,139
"Mmrn2",53.8404675928519,1.73826412422789,0.355101703357307,1.27207318137795e-08,6.11791342667759e-07,32,41,106,45,28,27,14,28,20,166,59,112
"Cdhr1",12.9825290502379,1.21435506740749,0.734493336067915,0.000643055397768782,0.00620941076670326,6,8,42,22,2,2,2,10,6,26,12,26
"Gm31606",172.496499520785,-0.887822330894058,0.583443465123935,0.00248780788545366,0.0176477819858179,220,46,60,83,434,218,264,199,285,10,46,133
"Cdv3-ps",2301.48142805534,-0.396067304254412,0.147184310683876,0.0016381681527808,0.0128799205083092,2199,1556,1809,2936,2850,1882,3131,3198,2317,2201,2411,1555
"LOC118568144",19.4615545226839,-1.75123124737661,0.698493075926502,3.41583068713734e-05,0.000579034387054024,28,12,4,15,43,15,45,20,29,6,9,1
"Ddhd1",4662.57975008253,-0.292603888771727,0.0977516105016863,0.00130072153581367,0.0107890940998722,4591,3489,3849,5548,5145,4423,5637,6131,4790,4984,3861,4184
"Gm34934",192.761187233616,1.13365577964856,0.206438547667528,1.11200645794268e-09,6.77839052808141e-08,118,190,350,323,107,109,107,155,89,307,253,291
"Gch1",31211.7734044449,0.464899144618119,0.183427787157939,0.00153738275119251,0.0122412334137247,20239,29465,30557,49292,22051,28264,24633,25751,18445,58836,45824,35612
"Wdhd1",20161.0112951101,-0.375960979249876,0.135710169863565,0.00150241978494867,0.0120245192635835,16861,13560,15753,24013,24090,23192,24302,26555,20677,17890,19063,18587
"Ktn1",24187.4014559651,-0.935611283745553,0.355585729408994,0.000158434949454554,0.00202821883706505,26497,10094,18123,15654,34144,28259,33906,52237,30246,7801,12307,20217
"LOC118568148",5.71922090462532,-0.758742359541469,0.923926035051752,0.00218770086875409,0.0160286161834048,16,4,2,4,8,12,10,4,2,0,4,0
"Klhl33",597.209754780665,1.91757046734349,0.335380494128666,1.08360790805511e-10,7.9726927101781e-09,185,712,1176,1184,324,228,322,287,302,563,630,1462
"Supt16",38141.1421693584,-0.506291511832564,0.261283609991491,0.00535683498211812,0.0317937935861973,36025,22187,32827,34699,49769,42225,53462,63548,43634,18118,25425,35809
"Abhd4",7471.14041746159,0.565284210373314,0.185914644733851,0.000159207853587636,0.00203191082281141,3616,8130,9592,13043,5162,5662,5697,7257,4294,9892,11592,8663
"Slc7a7",698.823969783328,0.370780371091521,0.153570904266434,0.00423982851280887,0.0264913480587274,372,727,707,1315,586,523,644,582,509,777,1185,700
"LOC118568152",49831.9212544532,0.372581795084854,0.152057302239223,0.00380584049645981,0.0244336078284175,47028,48168,54280,79660,35966,38398,41752,41030,34988,68558,54937,68430
"Acin1",51138.6034581034,-0.552303416902252,0.104161626024728,7.87266910725845e-09,3.97787948217114e-07,48342,36269,38271,63079,57235,53658,61811,77127,49643,48929,48929,39740
"Mir6948",25.5502010990419,-0.658800344797578,0.46283970702445,0.00728562988081613,0.0400977356878828,29,9,15,32,26,30,36,50,35,10,16,22
"Pabpn1",36450.0009712224,-0.294860705545911,0.104506133280224,0.002201816387275,0.0161095212228784,31642,26681,30245,46325,40421,34273,43733,48900,35700,37847,39302,29464
"Gm41158",6.67229843922912,0.899522688403876,1.00599377511346,0.00118223260282235,0.0100122114089588,2,13,18,12,3,0,0,0,0,12,10,12
"Pck2",25478.3566518332,0.910996037769132,0.187766891767375,2.34592143670323e-08,1.03999210583996e-06,11301,26693,29402,47827,17114,19474,18271,17721,14521,40359,39483,35612
"Dcaf11",9305.82315570848,0.307378339437685,0.133512616194059,0.00870289582854689,0.0458174799469746,6263,8657,9549,14448,6648,9008,7506,9309,5986,13968,12725,11185
"Emc9",1500.34120469368,0.458120098258004,0.13998049706311,0.000157467502806068,0.0020220061643236,972,1523,1832,2555,1028,1249,1307,1331,955,2021,2067,1698
"Irf9",1132.31982849087,-0.663337071611713,0.247157350010604,0.000297410679125616,0.00337285263958088,941,660,959,1153,1522,1330,1523,1914,1254,654,956,788
"Rec8",5495.37516069993,0.88714789319408,0.274289861253512,2.39488859217849e-05,0.000430689698879852,2612,4864,8205,8739,2373,5815,2342,4045,2006,9376,7468,10869
"Cideb",52.874281279808,1.16387049100116,0.450249090497097,0.000116856366804891,0.0016142036597706,15,48,89,65,36,36,30,45,22,71,59,139
"Cenpj",3703.05619581664,-0.499726406191004,0.289060978243231,0.00880895524719956,0.046235431459392,3384,2050,3367,3053,4809,4223,4920,7024,4290,1659,2137,3553
"Mphosph8",6423.676435741,-0.502247237322103,0.288836115398392,0.00850037430876233,0.0450111992122316,6914,3593,5731,5164,8739,6360,9084,11199,7535,2660,3856,6006
"2410022M11Rik",552.869469252506,1.13001370606215,0.2385177021326,4.98329147040674e-08,2.06103824147848e-06,211,579,607,836,458,378,421,345,331,872,871,938
"Cryl1",1164.20681288817,0.522441036793434,0.232884192838975,0.00228909808665526,0.016565955245141,410,1231,1054,2203,984,849,1049,856,817,1546,2296,1157
"Mrpl57",6825.40778793879,0.326385935458217,0.13308961858364,0.00520956022467131,0.0311222986755364,4616,6188,7016,10614,5496,6057,5620,6770,4377,10409,9894,7542
"Zdhhc20",10537.3463881261,-0.518241000937548,0.293325732283329,0.00731273234566683,0.0401941506045315,8368,6633,8626,10331,15641,11086,15965,16823,13068,3986,7127,8376
"Phf11d",40.8066485825192,-0.631073295641638,0.386838993469779,0.00557518773136266,0.0328111455343653,76,9,38,17,45,64,34,73,42,24,18,46
"Sacs",21170.9519792983,-1.18535528653075,0.592752751445569,0.000420369845738903,0.00443397147650858,27063,6105,9682,7374,37386,28523,36602,40823,33319,2493,5012,13867
