"","baseMean","log2FoldChange","lfcSE","pvalue","padj","10_S2_Diff_S10","12_S3_Diff_S12","2_S1_S2","4_S2_S4","6_S3_S6","8_S1_Diff_S8"
"Usp48",23690.0357585657,-0.572554196715761,0.11705497180908,2.69747294756552e-07,6.35542811657319e-06,15289,26087,27706,28135,23930,18241
"Gm52682",138.663133517425,0.70384991834729,0.25274593485858,0.000622819983971316,0.00399385695531943,179,237,83,119,90,188
"Alpl",70575.96917806,0.701971394453274,0.17393190153263,6.8103897199663e-06,9.86918189619719e-05,78931,127561,55646,58356,47262,110398
"Eif4g3",50302.5375792892,-0.32429919268482,0.112117594174818,0.00255862499933616,0.0126120845348096,38419,60982,53680,56701,47804,41559
"Mir6399",12.7657354697897,-0.787449873302461,0.613973913772701,0.00976947324151221,0.0365422911882393,2,6,12,23,11,6
"Ddost",86755.0798311823,0.403322710952445,0.174423798929341,0.0103337232264133,0.038234310349488,82642,136594,70897,79140,63448,118695
"Pink1",6049.42028692705,0.890356149615973,0.210986755639544,1.03821763285591e-06,2.00525615795949e-05,6102,9833,3937,4349,3284,10470
"Camk2n1",21443.403840129,1.92830882477002,0.163871714796277,2.75036052759596e-33,1.98870034148826e-30,30070,52294,10940,9869,8381,49413
"Vwa5b1",4115.71312794175,0.540535424200752,0.124589707215959,4.46676291216899e-06,7.00550123450049e-05,4092,7120,3375,3513,2768,5312
"Ubxn10",125.218520610678,0.638930019255407,0.192888600182764,0.000161271817573245,0.00134408137626922,166,265,127,132,94,240
"Pla2g2c",93.3067377494514,1.20778185335979,0.290621404299811,4.71192786546177e-07,1.02494206857747e-05,128,220,75,65,43,197
"Pla2g5",1052.09328986237,1.57676778743005,0.293383986534057,1.15936058777325e-09,5.17247492872709e-08,1637,2862,888,697,489,3398
"Gm32930",302.109827469814,0.676313838517748,0.26619806323019,0.00146152212109506,0.00800382798569919,344,571,313,241,157,565
"Pla2g2e",778.653149214158,1.39419141908746,0.221396874368792,4.22899780973799e-12,3.18985090188474e-10,900,1593,402,481,321,1362
"Tmco4",2750.87897949099,1.01248198124865,0.128274463057292,6.27265777902965e-17,9.39509721203376e-15,2764,4628,1632,1778,1441,4089
"Gm13021",5.53227395082863,0.876819768699418,1.09000730072415,0.00117686474284332,0.00671867051257324,13,15,0,0,0,2
"Arhgef10l",9680.90470955867,0.655536576582349,0.184857875765375,6.29124376492939e-05,0.000620513125619964,11225,17923,8742,8781,6747,17251
"Crocc",5780.37838788069,-1.0388336678772,0.142452174703572,5.92696043238544e-15,6.75448007101578e-13,3285,4761,7306,7619,6735,3418
"Necap2",11646.0854340386,0.69717365855159,0.143671443955843,1.60374502350966e-07,4.09609371473497e-06,10800,18286,8545,8944,7011,18071
"Fbxo42",20989.2785603858,0.235365158722908,0.0974543369317015,0.012744368961189,0.0451108495521898,18993,32107,19326,20201,16488,24784
"Cplane2",742.428278653532,-0.434576123938066,0.171171338028995,0.0049998771345693,0.0216393031237943,560,865,936,976,832,758
"Arhgef19",1941.04608527356,-0.820817003748337,0.238760951396392,3.67041498458556e-05,0.000402746895927654,1266,1877,2841,2872,2560,1596
"Spen",26035.2414432958,-0.57788360975803,0.130900529073775,2.61127332698158e-06,4.46257460419534e-05,18613,30779,32263,32705,28879,19915
"Fblim1",85.5455559814367,0.713335893628699,0.290567397297994,0.00151106044271877,0.00822570779422895,58,114,34,53,30,87
"Ddi2",15800.5842894145,-0.495284654577359,0.105231250557191,9.77472635544042e-07,1.90843796040252e-05,11476,19055,19690,20093,16486,13976
"Rsc1a1",9612.75322667154,-0.50673668706947,0.113153065341602,2.75878539058128e-06,4.66523958508862e-05,6962,11620,12186,12255,10068,8414
"Casp9",2434.14484506636,0.505987477427141,0.110814145400301,1.83285994615144e-06,3.27091406049783e-05,2418,3897,2034,2115,1743,3406
"Pramel12",4710.55294830217,0.377045106878401,0.149360938486804,0.00647512700805746,0.0264982315050658,3635,6475,3500,3583,2996,5417
"Dhrs3",188.582898108152,5.50510398463253,0.703045234840927,3.45659291647001e-17,5.32950712246027e-15,115,230,0,4,4,201
"Smarca5-ps",808.252737486306,-1.05454257259692,0.246962008958061,4.10726220323819e-07,9.12343020547687e-06,395,715,971,1269,1006,506
"Gm13212",592.791093500733,-1.49149966232077,0.422781493699733,4.35115287541317e-06,6.88598676562557e-05,175,391,1110,1098,833,410
"Znf41-ps",377.544620521784,-1.00722688772433,0.329525562471523,6.18160505425648e-05,0.000610560887341989,168,278,550,478,417,237
"Gm13034",200.604852522622,-1.02857768095969,0.282066865560613,6.43134023233102e-06,9.43068344977267e-05,103,165,218,356,268,141
"LOC118567356",997.373713839839,-0.41518299357075,0.161774906277054,0.00500604620435781,0.0216570626901545,642,1362,1246,1133,1078,887
"Zfp993",342.417766267831,-0.707389777116227,0.246212508243651,0.000466611517966888,0.0031626209052447,176,269,461,378,345,282
"Zfp991",338.137513619329,-0.859469629253971,0.292123957961811,0.00016906673664627,0.001397933911962,147,275,479,390,332,227
"Zfp984",1530.07274733888,-1.311308814069,0.387032922034788,8.94359396635601e-06,0.000123949572571537,706,925,2706,2270,2249,1006
"Zfp933",2227.90168501463,-1.06509145567636,0.387273979650238,0.000139326829411516,0.0011885859584744,1025,1291,2851,2794,2259,988
"Rps19-ps3",203.810117681081,-0.60937440011692,0.281449182886204,0.00543548721518437,0.0231565890725723,92,138,222,222,160,149
"Miip",6366.01722258847,0.586724561988368,0.139040280121203,5.97761678118966e-06,8.84996682798994e-05,6781,10547,5249,5343,4669,9696
"Clcn6",5095.31923730037,-0.597814313433695,0.144579647748842,8.14946183994616e-06,0.000114076145074654,3329,4975,5806,6186,5342,4098
"Mthfr",13317.065512628,0.75076062018575,0.159860522468469,2.50031361869307e-07,5.96462756204493e-06,13899,23847,9642,10103,8335,19107
"Agtrap",4904.07694245486,0.575484381062804,0.137790834283466,7.66954678926558e-06,0.000109032357033295,5018,8222,4392,4320,3269,7776
"Fbxo6",5049.22177978841,0.645885821810608,0.240263621304763,0.00114009680777747,0.0065426080903902,4975,8142,3952,3945,2959,8512
"Fbxo2",13844.9085471029,0.561267257554223,0.238813798827756,0.0044861900484208,0.019829451754919,13069,22251,11600,11568,8517,24187
"Disp3",4005.76066119961,0.682699904706574,0.21106110629425,0.00016466067365414,0.00136906013713468,4490,6798,3032,3094,2456,5731
"Ubiad1",8702.05528561628,0.414138278144205,0.129951127846712,0.00073239743065438,0.00456393513325162,8522,13650,7664,8060,6333,12077
"Mtor",21023.0148584194,0.42575149298177,0.13026504813117,0.000529705547607364,0.0035087062886808,19805,34732,18526,18484,15244,28063
"Masp2",1062.66941924871,-0.684821228667655,0.264233114143799,0.00121098254352639,0.00687600675743428,861,1023,1556,1442,1361,730
"Tardbp",52100.8383656207,-0.946052455875119,0.180193734484061,4.68741359525526e-09,1.79035292675606e-07,28648,47499,67738,69686,60645,34167
"LOC115489366",72.6020665425296,0.811756930306278,0.385711330416308,0.00225539918338636,0.0114047067197358,90,137,86,40,26,167
"Casz1",3119.11380601386,-0.295607155465826,0.124269669527459,0.0122930600479952,0.0438912269958132,2270,3887,3834,3448,2987,3210
"Gm13205",291.138115601057,0.599844910996136,0.242598929227365,0.00266225637102705,0.0130523389862208,319,553,235,260,187,453
"Pex14",11708.4939997971,0.572248361347317,0.166556744582974,0.000149823972664421,0.0012576696888712,11696,18513,9465,9732,7963,18160
"Pgd",24137.6284005929,0.505691036276169,0.21464232792164,0.00587200220497214,0.02457194456916,22497,39346,19273,20690,15949,37127
"Kif1b",44745.5892691824,-0.557780201164889,0.132211026083748,6.98414657648703e-06,0.000101000392801625,29537,49109,49322,53058,43768,30613
"Pik3cd",6959.06305190635,0.303558084606958,0.125484969621914,0.0108058921166654,0.0395788212741236,6868,10757,6712,7074,5633,10048
"Slc25a33",21080.2312483021,1.26217828259443,0.18893755493482,3.16967814272162e-13,2.82829706275445e-11,28081,48998,14980,15636,12174,46386
"Gm13073",609.001606896642,1.94288583743199,0.169758912819214,1.17362071043408e-31,7.45747050820976e-29,800,1418,277,282,209,1288
"Gm42354",211.384362919695,0.603825818737285,0.263121878308096,0.00410496389451718,0.0184437514257833,234,393,202,167,139,384
"Car6",39.7537560007162,1.06952221555167,0.561902114908512,0.00128494241461468,0.00721198005675998,62,68,15,27,12,75
"Rere",29328.231607973,-0.278108498829538,0.0938825555962276,0.00229397381420867,0.0115630617572456,22411,37418,32841,32731,27545,26781
"Slc45a1",3295.4901284017,0.84386267450446,0.135085101114883,2.21724471718781e-11,1.39201809804524e-09,3746,6430,2480,2602,2075,5025
"Tnfrsf9",183.122310237696,1.67552543946246,0.310301530944275,1.1013957877324e-09,4.92434291534342e-08,239,358,61,100,62,315
"Camta1",4003.49268587777,-0.3935911112945,0.114462870903074,0.000323322716732525,0.00234674767987688,2531,4411,3977,4280,3631,3198
"Plekhg5",2410.07607292012,-0.35297544068712,0.145908164900088,0.00934886412592966,0.0352900687410656,1722,2766,2671,3027,2365,2438
"Tnfrsf25",86.2760599095405,-1.6022431112623,0.284286325669209,2.8361629530412e-10,1.42960338851733e-08,29,63,115,128,108,28
"Acot7",40155.6159994426,0.457189577852603,0.198949359408245,0.00854115094891615,0.0328562455050124,39450,67272,34808,38016,29449,65156
"A430005L14Rik",4627.15499535258,0.416135499394424,0.156454314618499,0.00382492630877734,0.0174323935537541,4583,7500,4323,4307,3639,7324
"Gm33187",23.7043898856154,0.7165648418334,0.522954027920646,0.0133188099369731,0.0467026965833427,26,36,12,12,5,30
"Mib2",7872.20223709951,0.789713971238077,0.262369530206978,0.000192772310335927,0.00154756607022743,8624,14789,5182,5791,4719,11970
"Ssu72",12280.7902420183,0.456782309850724,0.170688628354805,0.00308927515170938,0.0147225024218623,11396,19531,10416,10793,8491,18022
"1500002C15Rik",175.518410843225,1.53269275648696,0.334630536143649,5.83554133344489e-08,1.68315634416789e-06,185,422,86,85,66,324
"Aurkaip1",17946.854280455,0.458645780063435,0.217775863803846,0.0134340931162797,0.0469734031274419,16727,27395,15222,16002,12339,30034
"Ints11",15613.8879730239,0.446767469731919,0.162314627486019,0.00257753390172903,0.0126873963345906,15340,25787,13968,14565,11965,24751
"Sdf4",39974.6232328834,0.416395895601026,0.181718724549892,0.0103424636056134,0.0382556216874418,36835,63689,33866,37228,29574,61657
"Perm1",233.63752312585,0.59827972183878,0.344102370634173,0.0139761976480167,0.0484154978049361,246,350,139,178,118,340
"Klhl17",4110.20293964382,-0.479826913877463,0.231321406624788,0.0130576985956638,0.0460025003112357,2436,3741,4132,4567,3860,3017
"Dhrsx",2198.88008912216,0.58991383801097,0.246050655192342,0.00341602373021116,0.0159462603737306,2138,2868,1425,1572,1138,2830
"Cd99",1057.87564218671,0.53269058835029,0.229371183721408,0.00557936766073767,0.0236100097117723,977,1561,813,835,675,1689
"Gm15772",72178.5398027114,0.43323349472588,0.136046376632598,0.000687189481854396,0.00433243422880482,66693,114782,60610,66590,52513,104028
"Cdk6",2839.41371404002,-0.552034666301233,0.256270329086139,0.00755907754722443,0.0298392878553744,1753,2485,2830,3018,2553,1403
"Fam133b",6650.79676932688,-0.415656118222709,0.116245122486939,0.000179765461965215,0.00146333594472904,4319,7191,7030,7574,6118,5769
"Ankib1",17819.9177498106,-0.513824246716197,0.128340715044063,2.17945095159941e-05,0.000260552491471425,12244,19916,19721,21517,17773,13373
"Krit1",10015.6176280447,-0.776081657128528,0.209043098702446,1.64777843607169e-05,0.000207645829483097,5499,8750,11433,11403,10215,5863
"Lrrd1",17.2721703749978,-1.61283045293552,0.865075310528794,0.000164524854939589,0.00136888653857149,2,1,31,20,26,6
"Mterf1a",807.270848400014,-0.56696265972381,0.265366148069021,0.00727592881535551,0.0289321423892403,427,717,915,783,743,491
"Akap9",16936.3220000596,-1.72620942362274,0.372852328513142,4.78976047122387e-08,1.41459841297315e-06,5783,8739,24442,24316,23586,5889
"Gm40260",140.730893809223,-1.36122509680241,0.263239650988054,2.99908323813196e-09,1.1933164406146e-07,63,104,184,216,198,74
"Cyp51",31318.7083475285,-0.666067339402085,0.107939747619875,1.10510439213732e-10,6.11423060652439e-09,20345,33971,36957,42154,33905,24807
