"","baseMean","log2FoldChange","lfcSE","pvalue","padj","1_C1P_S1","10_S2_Diff_S10","11_F8P_Diff_S11","12_S3_Diff_S12","2_S1_S2","3_F6_S3","4_S2_S4","5_F8P_S5","6_S3_S6","7_C1P_Diff_S7","8_S1_Diff_S8","9_F6_Diff_S9"
"Ccnd3",15643.5895424057,-0.495718587700828,0.209209470959305,0.00028287078002584,0.0100509321377141,10363,12854,11672,21074,20222,12990,21660,20336,17220,13824,19272,8517
"Bysl",24745.8726448793,-0.654488441033453,0.227852078009693,2.9106111463372e-05,0.00190262545928036,16853,24438,16792,41199,27641,17183,29426,22909,22558,31239,39297,14323
"Gm20517",8258.31082494231,-0.429642177127939,0.0836214124441891,1.29270205336087e-08,4.51867421290059e-06,6201,7648,6847,12654,9009,6581,9784,8216,7616,8444,10338,7424
"Med20",13098.404655114,-0.43582359364105,0.127229058746553,1.89729941259972e-05,0.001343591024999,9227,12076,11861,20528,14035,9375,14717,13698,12016,13541,18342,10815
"Tfeb",1680.71103290925,-0.359654514551907,0.159276323353159,0.00110660830115718,0.0262128644623701,1052,1546,1188,2342,1913,1430,2224,1814,1703,1923,2067,1292
"Foxp4",8999.07914441636,-0.69542227047469,0.20173728941225,3.52214115064465e-06,0.000363079611481799,5622,9286,6665,13731,11000,5885,11371,10757,9130,8487,12157,5511
"Oard1",2878.26068841654,-0.432922165933387,0.116119308145293,6.56113750522911e-06,0.000592099112474105,2193,2625,2304,4378,3366,1871,3471,2616,2760,3055,3923,2556
"Daam2",15203.5747707913,-0.827625980883717,0.175510022876633,1.48808238289633e-08,4.74210003112041e-06,10486,11282,7696,17970,24321,11194,25792,20463,21189,8969,15367,7754
"Chaf1a",23932.6307035807,-0.426635130843422,0.12044771541083,1.36281176962042e-05,0.00103184199434959,20515,19739,16594,32170,28654,22005,30445,29323,23635,24849,27032,16317
"Sema6b",2391.95192806778,-0.480471649616056,0.274206909486564,0.00137158801110104,0.0302213327508631,1349,2561,2382,4478,2445,1191,2798,2497,2216,2619,3596,1295
"Tnfaip8l1",690.626140690485,-0.582539606323944,0.298233312108625,0.000514475956801852,0.0155440402107888,440,760,456,1362,713,386,826,455,636,1025,1099,371
"Mydgf",13773.6464570682,-0.353105187365275,0.180956786881609,0.00236861018276573,0.043599101694501,10314,13658,10758,22597,13368,8870,14873,11680,11432,20197,21301,10745
"Dpp9",27806.7685536106,-0.329972896824123,0.128528868158143,0.000641624497926455,0.0179751808175962,22475,24714,22921,41670,28211,22952,30714,30155,25517,34452,35645,21293
"Uhrf1",46574.4493210123,-0.547729631444827,0.14248050170945,1.57694963360085e-06,0.000197312194952695,36652,39252,30232,72622,53251,39253,58767,45303,48095,51374,60894,33129
"Micos13",14140.9968954877,-0.33398293183222,0.151453192194897,0.00158321475441468,0.033288314346688,9626,12654,12402,22107,13518,11820,14884,13127,10995,17388,22568,12880
"Lonp1",96122.3148305097,-0.438607915079122,0.104061309000255,9.04200486368452e-07,0.00012505187863535,58362,108020,88683,182620,79596,63575,86847,69315,68269,131782,149984,101953
"Ranbp3",26373.5901885183,-0.342339784614881,0.175204367778438,0.00259953413850807,0.04634396744307,20966,23481,18997,38890,26230,23038,29207,27969,23593,35349,37265,18762
"Dus3l",12912.0539701146,-0.361083885400511,0.151332053312662,0.00079450303266751,0.0208544264494902,7924,13248,11991,21630,11906,9043,12044,13407,9884,17277,19922,11184
"Mllt1",12245.7868689475,-0.588883601085175,0.145082528144232,4.81609517306887e-07,7.89201768823841e-05,9015,11578,8879,18543,13854,9942,14306,13209,12114,13317,16476,8162
"Alkbh7",3887.98881585133,-0.38747688936203,0.207156718864094,0.00207846905451976,0.0399909211008778,1898,4871,3711,7325,2569,2513,2581,2483,2109,6686,8062,3636
"Gtf2f1",24623.9401867052,-0.330399328866929,0.14101705460888,0.00116144183880536,0.0270091396963772,19485,22696,21484,38355,25220,18406,26707,27706,20801,30603,32345,18743
"Khsrp",33689.9476229881,-0.310078654605395,0.135043909166521,0.00156685202392955,0.0330464808976661,27528,29665,28199,50509,34719,26196,37384,39943,31432,40622,41574,25261
"Slc25a23",9256.46826570181,-0.329959238418469,0.160664447358414,0.00234001722277014,0.043396092208632,8004,7891,5622,11686,10957,9069,12230,9665,10151,10572,10020,6252
"Gm11110",174.456553870157,0.570809842103352,0.290693943834141,0.00052708664239282,0.0157623637413513,200,92,191,201,134,178,113,233,166,294,104,246
"Trip10",3681.25214065307,-0.64867946664796,0.230923464866508,3.63018896399622e-05,0.00223186735018474,2294,3458,2962,5836,4164,2426,4489,4509,3744,3442,5515,2175
"Txndc2",57.0061269123332,-0.552254436077734,0.387074353562381,0.00190915919206878,0.0376569649151283,51,65,29,89,86,41,81,60,54,29,54,46
"Rab31",18638.8145263065,-0.463783787713769,0.277884442348991,0.00181287975247617,0.0363199239211704,9684,16671,15728,27735,23367,13040,23496,26093,18468,15655,27045,10835
"Ppp4r1",26359.717789362,-0.416219947930385,0.169547416022416,0.00041482253717122,0.013198604751337,18578,23476,22999,39763,30617,19677,31802,33233,25320,24289,33132,18983
"Gm22858",26.1106781929474,-1.18786084584607,0.629565610017824,0.000134184473407217,0.00587273033291885,10,19,3,49,56,15,46,23,37,10,34,14
"Togaram2",862.750490345851,0.71418837881138,0.276195338228785,6.05861748030706e-05,0.00333960820299628,549,595,1813,977,394,736,541,1181,378,1593,810,1197
"Clip4",2431.76089156198,0.397316396099903,0.131359389093868,9.66302761624706e-05,0.00467008171169097,2475,1458,2696,2383,2286,2876,2039,3751,1837,3193,2096,2708
"Lbh",11753.9208032356,-0.340075100651596,0.145599967307059,0.00108619407598441,0.0258795889949791,7726,12067,12090,21340,9520,7849,11362,12893,9035,14392,16588,10496
"Crim1",839.581401658049,1.59051910347639,0.395879378666786,4.77785236289019e-07,7.89201768823841e-05,946,415,1730,575,230,969,384,1350,437,855,249,2131
"Rmdn2",255.765725650024,0.477404592059555,0.234531466887825,0.000734053740934839,0.0196571260922801,270,141,319,249,185,331,233,445,188,269,168,333
"Gm46582",106.670403039726,0.604953825687571,0.376678501428874,0.00106653371112234,0.0255212595075086,171,26,63,85,93,161,133,208,104,122,31,105
"Gm52296",14.3073495715481,2.43273949778323,0.860843200787287,1.99040174694839e-06,0.000234648807104118,8,2,35,5,4,15,6,9,2,30,6,57
"Epcam",55.6513590372631,1.04435118334692,0.588222001371351,0.000232324229592228,0.00875342883445562,71,12,58,36,10,149,30,80,24,81,26,106
"Msh6",16006.3538572853,-0.231041402916218,0.0871527870948335,0.00116178593946921,0.0270091396963772,14885,11294,11818,20088,18419,16708,20057,20685,16198,15692,16155,12578
"Mep1b",192.453566139625,1.59624978498727,0.314053475596386,6.77609740519628e-09,2.66254698811776e-06,195,67,290,87,79,322,114,544,82,224,74,308
"Sft2d3",729.470807743305,0.386110604376377,0.191109634753375,0.00152232654081421,0.0322742721412742,623,637,858,809,619,647,567,808,471,1090,586,1240
"Gm41688",347.147825715506,0.629100224077042,0.463585243530841,0.00161014050671533,0.0335775210986291,411,184,407,257,295,300,293,703,351,245,107,661
"Gm46617",61.7562993979687,0.907127323993129,0.397169257900228,0.000106997264704019,0.00497559903106461,76,29,101,44,38,50,54,64,44,92,52,111
"Ecscr",268.461042340561,0.556254290681467,0.471948838359298,0.00287499128455425,0.0499875935622198,247,126,461,292,57,280,210,728,118,406,102,364
"Sting1",2496.72897469269,0.455962336500966,0.154612275814411,7.47218840231923e-05,0.00388065138864505,2162,1721,3426,2908,1606,2468,1869,3882,1600,3805,2244,3250
"Gm29417",534.072096773054,0.50637126523114,0.180412556890137,7.75111455500454e-05,0.00398196426572588,483,360,687,604,424,534,411,774,267,805,464,807
"Cxxc5",17682.9735301147,0.408245846901933,0.128930523026645,5.65046040945309e-05,0.00314866502871027,17002,11046,17725,16807,16245,20331,17555,29400,14374,24305,13408,18771
"Pcdhb4",151.885146479814,1.03857027128009,0.37097575232479,2.61558991872123e-05,0.0017490149636826,225,65,271,97,141,135,125,250,122,166,77,164
"Pcdhb6",804.964830497362,0.568742806854146,0.211987214366685,7.57466141001627e-05,0.0039178627617413,758,538,1032,893,571,830,676,889,685,1075,582,1318
"Pcdhb7",333.579136465348,0.831151698716893,0.239794026074688,3.02686095813945e-06,0.0003222005519718,408,166,402,256,317,401,379,447,307,339,168,437
"Pcdhb11",1352.55512153854,0.558794774370193,0.268008827295344,0.000410982867169541,0.013146935182032,1736,775,1287,1269,1037,1942,1364,1587,1172,1689,650,1899
"Pcdhb15",278.328475723725,0.511460323841942,0.356922520309383,0.00226758104337244,0.0424131052478928,318,149,374,184,247,296,289,669,229,225,115,294
"Pcdhb16",428.594013795748,1.00508831404578,0.382120647199658,4.11286708110509e-05,0.00247439304186249,499,130,490,230,429,601,479,1086,416,244,130,459
"Pcdhb17",1260.26312983941,0.789284624210834,0.335242869423743,0.000103470230558555,0.00486874080060701,1710,735,1122,1110,710,1888,1054,1550,907,1943,535,2145
"Pcdhb19",364.931077115932,0.912215613645589,0.29529337576419,1.13551673106021e-05,0.000887312786589004,495,141,320,261,305,518,339,661,344,328,155,560
"Gm30259",324.030681637208,0.497352760671536,0.342428331446609,0.00233975427086888,0.043396092208632,398,191,453,325,262,233,228,592,186,330,204,589
"Pcdh12",70.2779499224862,1.07127005002197,0.297494529586401,2.57661676399747e-06,0.000288566965871961,70,44,110,76,22,84,26,81,18,142,48,159
"Gm23205",18.3042558115645,0.615111753958158,0.76367669657932,0.00201439776109733,0.0390616010010739,18,2,24,10,26,20,15,46,12,6,2,43
"Fgf1",1244.84066169776,1.30870474215374,0.375683193494134,3.75685950878712e-06,0.000375593870988791,594,847,3297,1439,244,580,272,1843,313,2555,664,3102
"Ppp2r2b",4351.2829363067,0.478387350868325,0.218701176713174,0.000505399412944977,0.0153620183774573,5602,3063,5394,5221,2436,4490,3443,4407,2763,7778,3166,5897
"Dpysl3",266529.898860558,-0.22908044463833,0.0977021190246461,0.00286233782418093,0.0498525874672674,227518,212225,213697,378245,287695,253551,308320,282394,246935,280038,305949,254863
"Slc27a6",33.5583408189289,2.3856816746448,0.917289647467204,3.54267431649316e-06,0.000363079611481799,27,13,110,8,0,36,6,85,5,55,2,71
"Isoc1",5572.58001445699,0.570115411469378,0.173560143762018,1.08327868798134e-05,0.0008596680483027,4947,3578,8038,6175,4075,6037,4631,8326,3710,7499,4249,7368
"Camk2a",5025.509287486,0.411712669239388,0.16938728923663,0.000458625964616559,0.014310468612181,5263,3859,6510,6037,2949,4803,4215,7063,3278,8259,3769,6129
"Pde6a",102.697229627104,0.607625637686709,0.51147252117345,0.00226412483438053,0.0424029623482011,88,43,216,80,82,82,45,298,50,112,55,129
"Apcdd1",943.053743443126,0.589809098011455,0.329427902367619,0.000740885757734375,0.0197006062959486,1199,486,1224,757,430,1080,849,2279,690,1370,486,821
"Gm27239",107.988041001404,0.546209098319504,0.32732037345368,0.0011749362767967,0.0271995747619394,122,59,128,74,105,91,108,220,97,125,62,128
"Gpr152",89.6849234641668,-2.38621678295569,0.908299141884678,3.33725305697128e-06,0.000349042441522714,15,282,22,432,17,27,109,27,85,34,30,25
"Sipa1",1459.88579474784,-1.12364480856059,0.494320027640766,7.96174905101142e-05,0.0040696709748215,654,3270,1026,4630,627,554,1526,1015,1416,1187,1108,868
"Cdc42ep2",312.6255891244,0.756654019489449,0.359413631055117,0.000211098673516653,0.00820068085023264,491,132,244,254,232,392,282,365,248,701,184,333
"Flrt1",5236.76930816425,-1.42516330380822,0.218151378586826,3.23963685649402e-12,3.30361968440978e-09,1476,7229,2276,11640,7308,2211,7515,1664,6476,3379,8170,4003
"Slc15a3",127.111949548287,-5.37490026374701,0.451952448502375,1.20589619379098e-34,6.14856321809177e-31,3,260,14,381,196,2,227,5,135,6,303,0
"Gda",125.616804685779,2.18298565408785,0.49068388373991,9.87734212448988e-09,3.70649098325306e-06,324,26,92,52,14,212,36,168,28,282,30,292
"2410080I02Rik",182.53448936319,-0.762148803414788,0.454097178757708,0.000568172411519158,0.0165353268745677,75,235,81,341,210,111,183,51,125,189,452,183
"Tjp2",5305.08180352615,-0.334963351493184,0.142404350483531,0.00108964538237714,0.0259013025333121,3785,4814,4625,7830,6009,3704,6254,6329,5211,5503,6507,4228
"Insl6",221.427743531052,0.365299673996061,0.189281387294896,0.00222172558522182,0.0418394213394267,172,181,307,320,132,138,110,167,104,476,273,398
"Rln1",147.414206317149,0.937332524121704,0.431455656068964,0.00013380545645628,0.00587273033291885,41,115,166,216,18,33,20,44,21,541,151,563
"Ermp1",60691.377028745,-0.45372157097091,0.161090315987187,0.000112765860988055,0.00515956186895215,45635,68480,52611,116946,60292,31314,63448,45742,53011,72437,79172,56500
"Dkk1",61228.2672435557,-1.15931336171489,0.145716428821191,1.13980001346096e-16,2.39161927568576e-13,54418,40521,25842,68656,107815,51722,109751,79621,88761,24824,55284,21738
"Lipa",1088.18840596501,-0.800468262447979,0.280999031211077,2.42301305665626e-05,0.00164724504301681,424,1157,854,2084,1380,809,1199,817,957,782,1889,943
"Ppp1r3c",261.726098728057,0.426335360732138,0.256131711567014,0.00234265676457101,0.043396092208632,242,170,244,233,174,371,206,508,194,352,156,372
"Slit1",4451.3107242303,-0.536545547561666,0.30092908829628,0.000948504536107025,0.0236658536270794,3452,4940,2729,7936,5088,2099,5127,3310,4275,6373,6837,2500
"Golga7b",1401.71906390447,-1.2817620821497,0.29265873348103,2.10857633768361e-07,3.98189022287566e-05,845,1385,465,2272,2179,634,2107,853,1704,1390,2581,580
"Pprc1",19402.7107269579,-0.267465260352874,0.0994485202114474,0.000751621043312483,0.01990819633553,20015,15129,13524,25220,21994,19562,23404,23640,19193,20398,18797,14840
"Elovl3",695.254170334366,-0.456324724679036,0.288218328548767,0.00226360821346217,0.0424029623482011,313,944,433,1459,557,382,541,310,366,1205,1448,725
"Sorcs1",166.921528404877,1.10419896207907,0.657132876263603,0.000224565135895024,0.00859288170089873,175,43,398,118,50,113,86,657,62,237,50,134
"Gm30541",338.868443532458,-0.792096342934075,0.894011546174322,0.000931313160259381,0.0234495455598643,60,962,166,1469,67,44,461,161,351,68,205,145
"Gucy2g",1005.43736991964,-0.485696175814014,0.153073730299191,2.90870131213746e-05,0.00190262545928036,555,1050,876,1875,923,682,1026,751,869,1344,1596,861
"Pnliprp2",105.193571219889,-0.707244312038727,0.408369169430286,0.000584216716569736,0.0168646727496831,66,102,71,209,118,74,122,110,96,123,175,34
"Eno4",640.590427645164,-0.506336453553509,0.215138773535977,0.000275121970737869,0.0098787193542233,455,575,426,954,773,482,746,617,658,779,960,401
"Sfxn4",711.185382278921,-0.371953782270203,0.176166729538405,0.00140278098931695,0.0306228524989646,471,742,584,1428,541,490,718,454,570,948,1094,766
"Praf2",2821.73097647579,-0.537370315133597,0.199515624308686,8.80292189627891e-05,0.00435832560217848,2008,2785,1761,4474,3082,2297,3077,2382,2736,3591,4222,2100
"Kcnd1",74.9572399321075,0.848171169408288,0.508602884143691,0.000465164014999123,0.0144619208626633,138,28,82,71,65,62,60,96,60,106,20,129
"Gm5169",28.1185133923839,-2.68883754932764,0.734755613563028,1.34438973176501e-07,2.84441448117583e-05,2,48,2,60,40,2,55,4,62,2,40,12
"Gm2012",25.5195595451154,-2.47814743693493,0.786703547229202,8.01269858014327e-07,0.000115578755431274,3,44,2,56,38,2,46,5,59,2,30,11
"Gm14525",9.58579356761824,-1.27090670413283,1.3909762609791,0.000197407198213902,0.0078177083642185,0,16,1,18,12,5,15,4,24,0,14,2
"Gm6121",31.5300449398831,-2.93101586842381,0.7183389193967,2.80533143162439e-08,8.05841331661684e-06,2,54,3,67,50,4,54,9,76,2,36,10
"Gm10230",26.716579650405,-3.01080915600968,0.711955737694085,1.6245712514843e-08,5.09740471908035e-06,2,44,2,63,38,4,47,6,61,2,36,9
"Gm10058",18.2769457994219,-2.4635306482882,0.796979992050964,9.60581210744364e-07,0.000130607025287542,2,28,2,45,28,5,32,6,36,2,24,7
"Gm4836",18.4916813406286,-2.4879010428805,0.801610829360591,9.07461536554633e-07,0.00012505187863535,2,28,2,47,28,6,32,6,36,2,24,7
"Gm10147",18.3566291935559,-2.49816704645832,0.788553398535137,7.47527870689759e-07,0.000108898792305126,2,28,2,45,28,5,32,6,36,2,25,7
"Gm10096",17.8147448171145,-2.51397978773641,0.7793753579224,6.22238508017757e-07,9.54177020377605e-05,2,28,2,45,28,4,31,5,33,2,25,7
"Gm10488",18.1234284478579,-2.84106910474761,0.721230899161704,4.70292451227699e-08,1.18414994355419e-05,2,28,2,45,31,3,29,3,27,2,38,7
"Gm14632",25.9628444120505,-3.06700203465426,0.673287704705305,4.14590252061847e-09,1.84887260014115e-06,2,40,2,57,47,3,39,3,55,2,46,9
"Gm10487",16.3241438348633,-2.49400627069784,0.7980964968215,8.49658391794839e-07,0.000120338770143443,2,28,2,47,28,2,28,2,24,2,24,7
"Gm10486",17.0601026691977,-2.60728155085294,0.75849293659419,2.99796893503086e-07,5.41093596725259e-05,2,28,2,45,28,3,29,3,27,2,28,7
"Gm14819",24.7861307895074,-2.93804218010199,0.722068130710852,2.95490719379354e-08,8.37018503019712e-06,2,44,2,57,38,3,39,3,55,2,36,9
"Il13ra1",810.44117331365,1.50173543627237,0.155722849609763,2.9143078047238e-23,9.90621794622364e-20,1223,222,781,481,474,1486,521,1727,480,1216,318,1056
"Zcchc12",412.361890473655,1.43580762232933,0.306874619852575,5.9924832330128e-08,1.45496066115829e-05,530,180,446,338,128,608,216,430,200,1159,198,742
"Gab3",205.508467129967,0.731790651818804,0.507924416502095,0.000977971332570654,0.0241308059246995,196,91,471,141,161,202,186,450,161,159,90,189
"Hdac8",1412.58676698512,-0.440293729446708,0.13853963003463,4.16527194016412e-05,0.00249855062410727,1187,1410,1102,2356,1564,999,1399,1321,1290,1661,1800,1196
"Tcp11x2",22.4288886205231,2.36630672744492,0.690255796723815,3.83194783055466e-07,6.62309966136969e-05,28,8,47,6,3,24,10,40,8,35,4,64
"Trpc5os",35.6678487151513,0.883475412817763,1.02094512290061,0.000626444500504541,0.0177449105385974,14,8,32,8,10,128,22,44,24,10,2,123
"Iqsec2",7449.16549448752,-0.320366265005159,0.111451969487411,0.000282051590887359,0.0100509321377141,6089,6569,6200,11278,7767,5651,8417,8942,6926,8351,8795,6284
"Tspyl2",14795.6669632779,0.32395566736302,0.125002741790969,0.000630511957496008,0.0177860184967235,13369,11050,17179,18520,11096,14401,12783,19595,10640,19885,12859,20869
"Kctd12b",13.1737479828205,0.574366856422511,0.803399889943492,0.00209957528710369,0.0402451484778944,16,2,27,11,2,24,4,18,2,8,0,48
"Vegfd",849.83625831754,0.469398469414066,0.295671023723095,0.00207460013365196,0.0399541734899262,922,372,1000,767,540,1376,599,1939,586,682,493,1153
"Egfl6",47.289594896365,1.067415645118,0.587581870102459,0.000205044037122809,0.00804206372523017,58,18,40,40,22,73,24,68,19,66,16,143
"Gm15246",1229.83752257232,0.519287961055344,0.337537945085405,0.00176316820264804,0.0357809109383153,1489,916,1929,1235,913,1051,915,1518,898,1234,625,2195
"Nlgn4l",479.389251327372,4.22254704618752,0.391073799012789,1.4818638682123e-28,6.04452271843797e-25,1167,45,573,61,26,953,65,691,60,1247,24,1035
